Product Name,Group,Item,Availability,Color,Link,Size,Price,Fit,Fabric,user_query,Hashtags
Yellow Printed Cotton T- Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2987229/s/yellow-printed-cotton-t-shirt-03zy251201021/category/176/,M,Tk 463.64,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Yellow under Tk 463.64.,"['yep0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Yellow Printed Cotton T- Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2987229/s/yellow-printed-cotton-t-shirt-03zy251201021/category/176/,L,Tk 463.64,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size L under Tk 463.64.,"['yep0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sl2db9']"
Yellow Printed Cotton T- Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2987229/s/yellow-printed-cotton-t-shirt-03zy251201021/category/176/,XL,Tk 463.64,Regular Fit,Single Jersey Knit Cotton,Show me Yellow Tee-shirts around Tk 463.64.,"['yep0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Yellow Printed Cotton T- Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2987229/s/yellow-printed-cotton-t-shirt-03zy251201021/category/176/,XXL,Tk 463.64,Regular Fit,Single Jersey Knit Cotton,,"['yep0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sxxlc291']"
Pastel Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/men/t-shirts/pastel-blue-printed-cotton-t-shirt-03sp241201011.html,S,Tk 502.33,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size S under Tk 502.33.,"['pap0', 'blp1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'ss03c7']"
Pastel Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/men/t-shirts/pastel-blue-printed-cotton-t-shirt-03sp241201011.html,XL,Tk 502.33,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size XL under Tk 502.33.,"['pap0', 'blp1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Multicolour Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Cyan,https://www.aarong.com/catalog/product/view/id/2939318/s/multicolour-printed-cotton-t-shirt-03e251201061/category/176/,S,Tk 654.55,Regular Fit,Single Jersey Knit Cotton,"A Cyan, Regular Fit Tee-shirt around Tk 654.55.","['mup0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'ccy6411', 'fsib2bf', 'trecf8d', 'ss03c7']"
Multicolour Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Cyan,https://www.aarong.com/catalog/product/view/id/2939318/s/multicolour-printed-cotton-t-shirt-03e251201061/category/176/,M,Tk 654.55,Regular Fit,Single Jersey Knit Cotton,Do you have any Tee-shirts for Men in Cyan?,"['mup0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'ccy6411', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Multicolour Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Cyan,https://www.aarong.com/catalog/product/view/id/2939318/s/multicolour-printed-cotton-t-shirt-03e251201061/category/176/,L,Tk 654.55,Regular Fit,Single Jersey Knit Cotton,Show me Cyan Tee-shirts around Tk 654.55.,"['mup0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'ccy6411', 'fsib2bf', 'trecf8d', 'sl2db9']"
Pale Yellow Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2601424/s/pale-yellow-printed-cotton-t-shirt-03z241201009/category/176/,S,Tk 558.14,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Yellow under Tk 558.14.,"['pap0', 'yep1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'ss03c7']"
Pale Yellow Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2601424/s/pale-yellow-printed-cotton-t-shirt-03z241201009/category/176/,M,Tk 558.14,Regular Fit,Single Jersey Knit Cotton,Show me Yellow Tee-shirts around Tk 558.14.,"['pap0', 'yep1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Pale Yellow Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2601424/s/pale-yellow-printed-cotton-t-shirt-03z241201009/category/176/,L,Tk 558.14,Regular Fit,Single Jersey Knit Cotton,"A Yellow, Regular Fit Tee-shirt around Tk 558.14.","['pap0', 'yep1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sl2db9']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2889084/s/green-printed-cotton-t-shirt-03e251201009/category/176/,S,Tk 474.42,Regular Fit,Single Jersey Knit Cotton,"A Green, Regular Fit Tee-shirt around Tk 474.42.","['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'ss03c7']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2889084/s/green-printed-cotton-t-shirt-03e251201009/category/176/,M,Tk 474.42,Regular Fit,Single Jersey Knit Cotton,Show me Green Tee-shirts around Tk 474.42.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2889084/s/green-printed-cotton-t-shirt-03e251201009/category/176/,L,Tk 474.42,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Green under Tk 474.42.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sl2db9']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2889084/s/green-printed-cotton-t-shirt-03e251201009/category/176/,XXL,Tk 474.42,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size XXL under Tk 474.42.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sxxlc291']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2620618/s/grey-printed-cotton-t-shirt-03l241201003/category/176/,S,Tk 465.12,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'ss03c7']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2620618/s/grey-printed-cotton-t-shirt-03l241201003/category/176/,M,Tk 465.12,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2620618/s/grey-printed-cotton-t-shirt-03l241201003/category/176/,L,Tk 465.12,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sl2db9']"
Yellow Ochre Tie-Dyed Cotton T-Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/men/t-shirts/yellow-ochre-tie-dyed-cotton-t-shirt-03g241201006.html,M,Tk 539.53,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Yellow under Tk 539.53.,"['yep0', 'ocp1', 'tiep2', 'dyp3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2831184/s/blue-printed-cotton-t-shirt-03e251201021/category/176/,L,Tk 441.86,Regular Fit,Single Jersey Knit Cotton,Show me Blue Tee-shirts around Tk 441.86.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sl2db9']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2831184/s/blue-printed-cotton-t-shirt-03e251201021/category/176/,XL,Tk 441.86,Regular Fit,Single Jersey Knit Cotton,"A Blue, Regular Fit Tee-shirt around Tk 441.86.","['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2889729/s/blue-printed-cotton-t-shirt-03j251201004/category/176/,S,Tk 581.40,Regular Fit,Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fcoa452', 'trecf8d', 'ss03c7']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2889729/s/blue-printed-cotton-t-shirt-03j251201004/category/176/,M,Tk 581.40,Regular Fit,Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fcoa452', 'trecf8d', 'sm6f8f']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2889729/s/blue-printed-cotton-t-shirt-03j251201004/category/176/,L,Tk 581.40,Regular Fit,Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fcoa452', 'trecf8d', 'sl2db9']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2889729/s/blue-printed-cotton-t-shirt-03j251201004/category/176/,XL,Tk 581.40,Regular Fit,Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fcoa452', 'trecf8d', 'sxlfb35']"
Slate Blue Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2891421/s/slate-blue-cotton-t-shirt-03es251201065/category/176/,M,Tk 427.91,Regular Fit,Single Jersey Knit Cotton,Show me Blue Tee-shirts around Tk 427.91.,"['slp0', 'blp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2939294/s/blue-printed-cotton-t-shirt-03eb251201039/category/176/,S,Tk 669.77,Regular Fit,Single Jersey Knit Cotton,"A Blue, Regular Fit Tee-shirt around Tk 669.77.","['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'ss03c7']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2939294/s/blue-printed-cotton-t-shirt-03eb251201039/category/176/,M,Tk 669.77,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Blue under Tk 669.77.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2939294/s/blue-printed-cotton-t-shirt-03eb251201039/category/176/,L,Tk 669.77,Regular Fit,Single Jersey Knit Cotton,Show me Blue Tee-shirts around Tk 669.77.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sl2db9']"
White Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2816367/s/white-printed-cotton-t-shirt-03e251201064/category/176/,S,Tk 441.86,Regular Fit,Cotton,Want to buy a Tee-shirt in size S under Tk 441.86.,"['whp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fcoa452', 'trecf8d', 'ss03c7']"
Coffee Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2716541/s/coffee-printed-cotton-t-shirt-03lc241201012/category/176/,S,Tk 511.63,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Brown under Tk 511.63.,"['cop0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbr6ff4', 'fsib2bf', 'trecf8d', 'ss03c7']"
Coffee Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2716541/s/coffee-printed-cotton-t-shirt-03lc241201012/category/176/,L,Tk 511.63,Regular Fit,Single Jersey Knit Cotton,Show me Brown Tee-shirts around Tk 511.63.,"['cop0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbr6ff4', 'fsib2bf', 'trecf8d', 'sl2db9']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2977208/s/green-printed-cotton-t-shirt-03z251201013/category/176/,S,Tk 509.09,Regular Fit,Single Jersey Knit Cotton,Show me Green Tee-shirts around Tk 509.09.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'ss03c7']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2977208/s/green-printed-cotton-t-shirt-03z251201013/category/176/,M,Tk 509.09,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size M under Tk 509.09.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2977208/s/green-printed-cotton-t-shirt-03z251201013/category/176/,L,Tk 509.09,Regular Fit,Single Jersey Knit Cotton,"A Green, Regular Fit Tee-shirt around Tk 509.09.","['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sl2db9']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2977208/s/green-printed-cotton-t-shirt-03z251201013/category/176/,XL,Tk 509.09,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Green under Tk 509.09.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Green Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2977208/s/green-printed-cotton-t-shirt-03z251201013/category/176/,XXL,Tk 509.09,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sxxlc291']"
Dusty Pink Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Pink,https://www.aarong.com/catalog/product/view/id/2939288/s/dusty-pink-striped-cotton-t-shirt-03t251201015/category/176/,S,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,Do you have size S in Pink Tee-shirts?,"['dup0', 'pip1', 'stp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cpi4a0b', 'fsib2bf', 'trecf8d', 'ss03c7']"
Dusty Pink Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Pink,https://www.aarong.com/catalog/product/view/id/2939288/s/dusty-pink-striped-cotton-t-shirt-03t251201015/category/176/,M,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,"A Pink, Regular Fit Tee-shirt around Tk 581.82.","['dup0', 'pip1', 'stp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cpi4a0b', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Dusty Pink Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Pink,https://www.aarong.com/catalog/product/view/id/2939288/s/dusty-pink-striped-cotton-t-shirt-03t251201015/category/176/,XL,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,"Something trendy for Men, maybe a Pink Tee-shirt?","['dup0', 'pip1', 'stp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cpi4a0b', 'fsib2bf', 'trecf8d', 'sxlfb35']"
White Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2939279/s/white-striped-cotton-t-shirt-03ew251201019/category/176/,S,Tk 582.61,Regular Fit,Single Jersey Knit Cotton,Show me White Tee-shirts around Tk 582.61.,"['whp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fsib2bf', 'trecf8d', 'ss03c7']"
White Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2939279/s/white-striped-cotton-t-shirt-03ew251201019/category/176/,L,Tk 582.61,Regular Fit,Single Jersey Knit Cotton,,"['whp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fsib2bf', 'trecf8d', 'sl2db9']"
White Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2939279/s/white-striped-cotton-t-shirt-03ew251201019/category/176/,XL,Tk 582.61,Regular Fit,Single Jersey Knit Cotton,,"['whp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2977190/s/grey-printed-cotton-t-shirt-03zg251201002/category/176/,S,Tk 463.64,Regular Fit,Single Jersey Knit Cotton,"A Grey, Regular Fit Tee-shirt around Tk 463.64.","['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'ss03c7']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2977190/s/grey-printed-cotton-t-shirt-03zg251201002/category/176/,M,Tk 463.64,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2977190/s/grey-printed-cotton-t-shirt-03zg251201002/category/176/,L,Tk 463.64,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sl2db9']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2977190/s/grey-printed-cotton-t-shirt-03zg251201002/category/176/,XL,Tk 463.64,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Navy Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2889114/s/navy-blue-printed-cotton-t-shirt-03e251201063/category/176/,L,Tk 441.86,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Blue under Tk 441.86.,"['nap0', 'blp1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sl2db9']"
Navy Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2889114/s/navy-blue-printed-cotton-t-shirt-03e251201063/category/176/,XL,Tk 441.86,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size XL under Tk 441.86.,"['nap0', 'blp1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2857812/s/grey-printed-cotton-t-shirt-03eg251201021/category/176/,S,Tk 441.86,Regular Fit,Cotton,"A Grey, Regular Fit Tee-shirt around Tk 441.86.","['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fcoa452', 'trecf8d', 'ss03c7']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2857812/s/grey-printed-cotton-t-shirt-03eg251201021/category/176/,M,Tk 441.86,Regular Fit,Cotton,Looking for Regular Fit Tee-shirts in Grey under Tk 441.86.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fcoa452', 'trecf8d', 'sm6f8f']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2857812/s/grey-printed-cotton-t-shirt-03eg251201021/category/176/,L,Tk 441.86,Regular Fit,Cotton,Show me Grey Tee-shirts around Tk 441.86.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fcoa452', 'trecf8d', 'sl2db9']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2857812/s/grey-printed-cotton-t-shirt-03eg251201021/category/176/,XXL,Tk 441.86,Regular Fit,Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fcoa452', 'trecf8d', 'sxxlc291']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2889117/s/grey-printed-cotton-t-shirt-03f251201063/category/176/,L,Tk 441.86,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sl2db9']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2889117/s/grey-printed-cotton-t-shirt-03f251201063/category/176/,XXL,Tk 441.86,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sxxlc291']"
White Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2904349/s/white-printed-cotton-t-shirt-03s251201001/category/176/,S,Tk 754.55,Regular Fit,Cotton,,"['whp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fcoa452', 'trecf8d', 'ss03c7']"
White Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2904349/s/white-printed-cotton-t-shirt-03s251201001/category/176/,M,Tk 754.55,Regular Fit,Cotton,,"['whp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fcoa452', 'trecf8d', 'sm6f8f']"
White Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2904349/s/white-printed-cotton-t-shirt-03s251201001/category/176/,L,Tk 754.55,Regular Fit,Cotton,,"['whp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fcoa452', 'trecf8d', 'sl2db9']"
White Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2904349/s/white-printed-cotton-t-shirt-03s251201001/category/176/,XL,Tk 754.55,Regular Fit,Cotton,,"['whp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fcoa452', 'trecf8d', 'sxlfb35']"
White Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/catalog/product/view/id/2904349/s/white-printed-cotton-t-shirt-03s251201001/category/176/,XXL,Tk 754.55,Regular Fit,Cotton,,"['whp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fcoa452', 'trecf8d', 'sxxlc291']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2722388/s/black-printed-cotton-t-shirt-03s241201009/category/176/,S,Tk 437.21,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'ss03c7']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2722388/s/black-printed-cotton-t-shirt-03s241201009/category/176/,M,Tk 437.21,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Black under Tk 437.21.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2722388/s/black-printed-cotton-t-shirt-03s241201009/category/176/,L,Tk 437.21,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sl2db9']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2722388/s/black-printed-cotton-t-shirt-03s241201009/category/176/,XL,Tk 437.21,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sxlfb35']"
